luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-60.17910000,-60.44760000,0.26850000,-0.27503946,-0.27503946
-59.74750000,-60.49946129,0.75196129,-0.00940616,-0.00940616
-59.90660000,-60.50145806,0.59485806,0.33402765,0.33402765
-60.36860000,-60.45871290,0.09011290,0.51630099,0.51630099
-60.68120000,-60.40312903,-0.27807097,0.40293270,0.40293270
-60.71270000,-60.37154194,-0.34115806,0.10534287,0.10534287
-60.76300000,-60.33654516,-0.42645484,-0.18332166,-0.18332166
-60.73550000,-60.30658387,-0.42891613,-0.36959914,-0.36959914
-60.73560000,-60.27517419,-0.46042581,-0.45642401,-0.45642401
-60.58550000,-60.27245484,-0.31304516,-0.46576753,-0.46576753
-60.67510000,-60.27954516,-0.39555484,-0.42735555,-0.42735555
-60.68870000,-60.28823548,-0.40046452,-0.39319676,-0.39319676
-60.80610000,-60.31640968,-0.48969032,-0.39486786,-0.39486786
-60.78870000,-60.35168710,-0.43701290,-0.42113164,-0.42113164
-60.77930000,-60.39116129,-0.38813871,-0.43660284,-0.43660284
-60.74610000,-60.43629677,-0.30980323,-0.41719708,-0.41719708
-60.85760000,-60.49135161,-0.36624839,-0.37919097,-0.37919097
-59.40090000,-60.56246129,1.16156129,-0.18994604,-0.18994604
-58.31570000,-60.63520968,2.31950968,0.41508009,0.41508009
-58.06750000,-60.69605806,2.62855806,1.33734076,1.33734076
-59.14030000,-60.73979355,1.59949355,2.03922145,2.03922145
-59.18730000,-60.77776452,1.59046452,2.17741950,2.17741950
-59.62590000,-60.80771613,1.18181613,1.92245469,1.92245469
-59.60180000,-60.83766774,1.23586774,1.57204244,1.57204244
-60.63730000,-60.86069032,0.22339032,1.20155159,1.20155159
-61.03430000,-60.88552581,-0.14877419,0.73143052,0.73143052
-61.14200000,-60.90482258,-0.23717742,0.23414387,0.23414387
-61.68700000,-60.92408710,-0.76291290,-0.17242421,-0.17242421
-61.88800000,-60.92842581,-0.95957419,-0.51935213,-0.51935213
-61.97540000,-60.88541613,-1.08998387,-0.81104667,-0.81104667
-62.06490000,-60.82186129,-1.24303871,-1.02523719,-1.02523719
-61.88580000,-60.77719355,-1.10860645,-1.15516621,-1.15516621
-61.95190000,-60.74807419,-1.20382581,-1.20028996,-1.20028996
-62.16180000,-60.78353548,-1.37826452,-1.22445112,-1.22445112
-62.25490000,-60.86525484,-1.38964516,-1.28100615,-1.28100615
-62.03700000,-60.96467097,-1.07232903,-1.31007834,-1.31007834
-61.88980000,-61.03643871,-0.85336129,-1.22665397,-1.22665397
-61.69150000,-61.10677097,-0.58472903,-1.03338742,-1.03338742
-61.66400000,-61.16448710,-0.49951290,-0.79853745,-0.79853745
-61.44930000,-61.22371935,-0.22558065,-0.57530536,-0.57530536
-61.35540000,-61.25475484,-0.10064516,-0.37031802,-0.37031802
-61.27330000,-61.28793226,0.01463226,-0.19062065,-0.19062065
-61.28590000,-61.31986774,0.03396774,-0.05609196,-0.05609196
-60.94060000,-61.33155806,0.39095806,0.06143936,0.06143936
-59.45540000,-61.33173871,1.87633871,0.36331158,0.36331158
-58.80910000,-61.32519677,2.51609677,1.02184213,1.02184213
-59.36140000,-61.31138387,1.94998387,1.74410364,1.74410364
-59.95490000,-61.30011290,1.34521290,2.05388695,2.05388695
-60.50020000,-61.28545484,0.78525484,1.84769257,1.84769257
-60.84900000,-61.26249677,0.41349677,1.34308887,1.34308887
-61.14940000,-61.21358065,0.06418065,0.78531289,0.78531289
-61.36510000,-61.13702581,-0.22807419,0.30517925,0.30517925
-61.36760000,-61.05770968,-0.30989032,-0.05266965,-0.05266965
-61.41510000,-60.99701613,-0.41808387,-0.27842252,-0.27842252
-61.43800000,-60.94587742,-0.49212258,-0.40552496,-0.40552496
-61.59940000,-60.91518065,-0.68421935,-0.49542975,-0.49542975
-62.06280000,-60.89891613,-1.16388387,-0.63647655,-0.63647655
-62.13200000,-60.88712903,-1.24487097,-0.86589897,-0.86589897
-62.04940000,-60.87561290,-1.17378710,-1.08516566,-1.08516566
-61.89360000,-60.88020645,-1.01339355,-1.18212851,-1.18212851
-61.77260000,-60.94335806,-0.82924194,-1.13651781,-1.13651781
-61.63670000,-61.02441290,-0.61228710,-0.98547958,-0.98547958
-61.53640000,-61.08676129,-0.44963871,-0.78249989,-0.78249989
-61.49750000,-61.13147419,-0.36602581,-0.58354037,-0.58354037
-61.45010000,-61.15031613,-0.29978387,-0.42918020,-0.42918020
-60.73850000,-61.15504839,0.41654839,-0.25453343,-0.25453343
-59.66380000,-61.15041290,1.48661290,0.12926204,0.12926204
-59.43100000,-61.13968710,1.70868710,0.74548812,0.74548812
-59.81000000,-61.13323548,1.32323548,1.28911288,1.28911288
-60.07870000,-61.12411613,1.04541613,1.48468749,1.48468749
-60.49770000,-61.10710645,0.60940645,1.33781625,1.33781625
-60.85120000,-61.07081613,0.21961613,0.98116609,0.98116609
-60.90790000,-60.99238065,0.08448065,0.56749044,0.56749044
-60.92890000,-60.90902258,-0.01987742,0.23262537,0.23262537
-61.08300000,-60.84843871,-0.23456129,0.00696443,0.00696443
-61.41310000,-60.80893226,-0.60416774,-0.18480209,-0.18480209
-61.32180000,-60.77595806,-0.54584194,-0.37996142,-0.37996142
-61.29420000,-60.75374839,-0.54045161,-0.51836575,-0.51836575
-61.34100000,-60.73862581,-0.60237419,-0.57829838,-0.57829838
-61.08430000,-60.72547742,-0.35882258,-0.57425700,-0.57425700
-60.99570000,-60.71311935,-0.28258065,-0.49769095,-0.49769095
-61.00570000,-60.72350000,-0.28220000,-0.38878860,-0.38878860
