luma_mean,luma_mean>rolling_average,luma_mean>rolling_average>subtract,luma_mean>rolling_average>subtract>butter_lowpass_filter,luma_mean>rolling_average>subtract>butter_lowpass_filter>cut_start
-71.15390000,-71.09118710,-0.06271290,-0.08852402,-0.08852402
-71.12580000,-71.09393548,-0.03186452,-0.07432101,-0.07432101
-71.13960000,-71.09554516,-0.04405484,-0.05615326,-0.05615326
-71.13100000,-71.09945484,-0.03154516,-0.04257517,-0.04257517
-71.12680000,-71.10321613,-0.02358387,-0.03406012,-0.03406012
-71.10270000,-71.10743548,0.00473548,-0.02465916,-0.02465916
-71.10660000,-71.11127742,0.00467742,-0.01206125,-0.01206125
-71.08660000,-71.11636774,0.02976774,0.00184580,0.00184580
-71.08410000,-71.12129355,0.03719355,0.01636831,0.01636831
-71.04740000,-71.12697097,0.07957097,0.03370988,0.03370988
-71.02780000,-71.12942903,0.10162903,0.05679464,0.05679464
-71.03610000,-71.13271290,0.09661290,0.08048797,0.08048797
-71.01750000,-71.13571290,0.11821290,0.09773931,0.09773931
-71.09730000,-71.13877097,0.04147097,0.10132182,0.10132182
-71.11850000,-71.14062581,0.02212581,0.08269804,0.08269804
-71.11100000,-71.14340968,0.03240968,0.05384250,0.05384250
-71.09120000,-71.14648710,0.05528710,0.03693508,0.03693508
-71.10500000,-71.15049032,0.04549032,0.03609334,0.03609334
-71.17490000,-71.15380000,-0.02110000,0.03374871,0.03374871
-71.17310000,-71.15762903,-0.01547097,0.01705858,0.01705858
-71.17540000,-71.16152903,-0.01387097,-0.00268098,-0.00268098
-71.17100000,-71.16616129,-0.00483871,-0.01286927,-0.01286927
-71.20830000,-71.17058387,-0.03771613,-0.01709986,-0.01709986
-71.20300000,-71.17590323,-0.02709677,-0.02264185,-0.02264185
-71.20880000,-71.18234516,-0.02645484,-0.02738026,-0.02738026
-71.21040000,-71.18991613,-0.02048387,-0.02787484,-0.02787484
-71.24290000,-71.20271290,-0.04018710,-0.02760686,-0.02760686
-71.24340000,-71.21463548,-0.02876452,-0.02960516,-0.02960516
-71.24120000,-71.22667097,-0.01452903,-0.02955704,-0.02955704
-71.23650000,-71.23432581,-0.00217419,-0.02322703,-0.02322703
-71.24790000,-71.23993226,-0.00796774,-0.01409365,-0.01409365
