red_mean,luma_mean
-204.2548,-58.6176
18.3223,-58.6403
-203.9864,-58.5335
18.2223,-58.5775
-203.8548,-58.5346
18.0099,-58.6045
-203.8714,-58.6065
17.7372,-58.7077
-203.8249,-58.6874
17.7110,-58.7027
-203.3713,-58.5298
17.8469,-58.5071
-202.8676,-58.3326
17.9145,-58.3132
-202.6672,-58.2285
18.0972,-58.1663
-203.2126,-58.3867
18.1557,-58.3593
-204.6319,-58.8139
17.0429,-59.1518
-204.8723,-59.2309
16.8908,-59.2921
-204.5866,-59.1976
17.1603,-59.0906
-204.5513,-59.0882
17.3776,-59.0301
-204.2477,-58.9496
18.1418,-58.6504
-203.6663,-58.4584
18.2607,-58.4297
-203.6492,-58.4587
17.9842,-58.5579
-203.7994,-58.5948
17.9987,-58.6087
-203.6255,-58.5795
18.3090,-58.4469
-202.6639,-58.1302
18.3442,-58.1176
-202.8572,-58.1899
17.1708,-58.6202
-203.0114,-58.6322
16.1596,-59.0141
-203.1145,-59.0192
16.0712,-59.0586
-202.8116,-58.9492
16.2753,-58.8670
-201.8766,-58.5349
16.0277,-58.6266
-201.9251,-58.6458
15.8586,-58.7067
-201.8940,-58.6715
15.7726,-58.7160
-201.8228,-58.6838
15.7739,-58.6866
-201.5754,-58.5864
15.7863,-58.5966
-201.2028,-58.4589
15.6841,-58.5015
-201.1035,-58.4513
15.6053,-58.5005
-201.0216,-58.4715
15.2543,-58.6028
-201.0664,-58.5893
15.0090,-58.6831
-201.0537,-58.6742
14.9541,-58.6983
-200.9936,-58.6577
14.8837,-58.6863
-200.9908,-58.6886
14.8714,-58.6905
-200.8873,-58.6460
14.8835,-58.6711
-200.8489,-58.6634
15.0568,-58.6014
-200.5670,-58.5108
14.8825,-58.5668
-200.6820,-58.6042
14.7902,-58.6375
-200.7415,-58.6479
14.7243,-58.6841
-200.7503,-58.6868
14.8243,-58.6367
-200.6100,-58.5898
14.8528,-58.5830
-200.6594,-58.6062
14.8007,-58.6216
-200.6739,-58.6269
