red_mean,luma_mean
-217.3637,-61.0458
25.8977,-59.8787
-216.6569,-59.6544
25.1176,-59.9144
-218.6044,-60.5686
24.2450,-60.8394
-219.6423,-61.1945
23.7664,-61.3463
-219.6841,-61.3605
23.8007,-61.3523
-219.5303,-61.2882
23.3460,-61.4377
-219.5407,-61.4382
23.1252,-61.5087
-219.5407,-61.4941
23.1309,-61.5022
-219.1226,-61.3557
23.0619,-61.3794
-219.0502,-61.3573
23.1291,-61.3387
-218.6704,-61.2115
27.1319,-59.9129
-218.0960,-59.7442
26.4460,-59.9633
-220.0107,-60.5932
25.4177,-60.9317
-220.5865,-61.1154
24.8297,-61.3039
-220.6939,-61.3519
24.9982,-61.2851
-220.7528,-61.2998
25.0050,-61.2976
-220.7809,-61.3084
25.1301,-61.2697
-220.8383,-61.2928
25.2820,-61.2383
-220.7787,-61.2183
26.0522,-60.9607
-220.8936,-60.9988
26.0316,-61.0091
-220.2398,-60.7895
29.2200,-59.7680
-219.4122,-59.4969
28.5255,-59.7302
-221.4847,-60.3979
26.9807,-60.8981
-221.8920,-61.0415
26.2001,-61.3010
-222.0633,-61.3520
26.2522,-61.3172
-222.3071,-61.4003
26.0774,-61.4564
-222.4477,-61.5015
26.0828,-61.4922
-222.5102,-61.5155
26.0497,-61.5245
-222.4877,-61.5161
26.1550,-61.4773
-222.4335,-61.4694
26.4089,-61.3835
-220.2095,-60.6656
29.3322,-59.7236
-220.2423,-59.7370
27.6886,-60.2788
-221.6555,-60.7443
27.2187,-60.9066
-222.3322,-61.1254
27.0590,-61.1627
-222.4787,-61.2102
27.1320,-61.1833
-222.7276,-61.2607
27.2080,-61.2225
-223.1537,-61.3722
27.0851,-61.4097
-223.3396,-61.4771
27.1148,-61.4515
-223.3175,-61.4449
27.0935,-61.4509
-223.2905,-61.4417
27.2984,-61.3758
-220.2125,-60.3679
28.7865,-59.9086
-220.3951,-59.9613
27.2443,-60.4724
-221.4548,-60.8134
26.1899,-61.1524
-221.6545,-61.2208
26.0801,-61.2531
-221.5642,-61.2120
25.8151,-61.2986
-221.6441,-61.3205
25.6166,-61.3916
-221.6223,-61.3780
25.5781,-61.3938
-221.5914,-61.3815
25.5607,-61.3904
-221.4612,-61.3451
25.7880,-61.2765
-220.7620,-61.0611
26.2763,-60.8769
-218.2450,-60.0666
26.1044,-60.1224
-218.9472,-60.3547
24.2367,-60.9599
-220.3285,-61.4422
24.1662,-61.4642
-220.6133,-61.5487
24.2120,-61.5274
-220.6303,-61.5325
24.4646,-61.4492
-220.5528,-61.4177
24.4499,-61.4241
-220.9410,-61.5462
24.4281,-61.5546
-221.0024,-61.5765
24.6426,-61.4953
-221.2181,-61.5712
24.9647,-61.4639
-221.2020,-61.4570
26.0003,-61.0997
-220.2967,-60.7981
26.4997,-60.6383
-221.4725,-61.0136
25.5378,-61.3466
-221.5752,-61.3842
25.4777,-61.4052
-221.8254,-61.4765
25.2452,-61.5529
-222.0620,-61.6342
25.8632,-61.4238
-221.9735,-61.3956
26.0597,-61.3261
-222.2062,-61.4070
26.0517,-61.4009
-222.1616,-61.3964
26.6394,-61.2009
-222.1335,-61.1878
27.0428,-61.0495
-221.9304,-60.9937
27.6031,-60.8233
-221.0544,-60.5076
29.7734,-59.8174
-221.8559,-60.0712
27.8636,-60.7145
-222.9078,-61.0532
27.5085,-61.1729
-223.0049,-61.2075
27.6780,-61.1509
-222.9157,-61.1229
27.5222,-61.1746
-222.9135,-61.1648
27.6223,-61.1271
-222.9851,-61.1627
27.7028,-61.1278
